Cód.Item;Descrição;Novo Código de fábrica;Novo Marca;Desc. Marca;Novo Fornecedor;Desc. Fornecedor;Novo Linha/Grupo;Desc. Linha/Grupo
85030;PASTA CRISTAL ROSA;46;999999;.;112;COM.ALVORADA LIMPEZA E DESCARTAVEIS;999999;GRUPO CONVERSAO
24218;PASTA EM L TRANSPARENTE;209066;100011;POLIBRAS;11000474;OMNI COMERCIO E SERVIÇOS LTDA;999999;GRUPO CONVERSAO
23520;PASTA PP C/ELASTICO TRANSPARENTE 40MM;47998;31;UTILER;522;DJF Comercial de Papelaria Ltda. - ME;999999;GRUPO CONVERSAO
22969;PASTA PP TRANSP C/ ELASTICO FINA - CRISTAL;178675;31;UTILER;11000474;OMNI COMERCIO E SERVIÇOS LTDA;999999;GRUPO CONVERSAO
23611;PASTA PP VISION C/ ELASTICO 20MM - FUME;56053;31;UTILER;522;DJF Comercial de Papelaria Ltda. - ME;999999;GRUPO CONVERSAO
24303;PASTA REVITALIZADORA 250GR HUNGRIA;10001000035;60;HUNGRIA;550;HARTS DISTRIBUIDORA II LTDA;20006;CERA  / LIMPEZA /  POLIMENTO VEICULAR
22962;PASTA SANFONADA A-4 12 DIV - FUME;52243;999999;.;522;DJF Comercial de Papelaria Ltda. - ME;999999;GRUPO CONVERSAO
23522;PASTA SANFONADA TRANSPARENTE;136719;31;UTILER;11000474;OMNI COMERCIO E SERVIÇOS LTDA;999999;GRUPO CONVERSAO
22966;PASTA SUSPENSA MARMORIZADA QUALITY;55515;999999;.;295;UTILER - UTILIDADES DE LEITURA E ESCRITA LTDA;999999;GRUPO CONVERSAO
85759;PD PAREDEX VA BATIDA DE KIWI 18L;5202046;800073;CORAL;34;AKZO NOBEL LTDA;30001;TINTA PAREDE
85758;PD PAREDEX VA BATIDA DE KIWI 3.6L;5202045;800073;CORAL;34;AKZO NOBEL LTDA;30001;TINTA PAREDE
85760;PD PAREDEX VA CEU MARAGOGI 18L;5202052;800073;CORAL;34;AKZO NOBEL LTDA;30001;TINTA PAREDE
85765;PD PAREDEX VA MARFIM BRASILEIRO 18L;5202064;800073;CORAL;34;AKZO NOBEL LTDA;30001;TINTA PAREDE
85764;PD PAREDEX VA MARFIM BRASILEIRO 3.6L;5202063;800073;CORAL;34;AKZO NOBEL LTDA;30001;TINTA PAREDE
85761;PD PAREDEX VA PEROLA DO ATLANTICO 3.6L;5202059;800073;CORAL;34;AKZO NOBEL LTDA;30001;TINTA PAREDE
85751;PD PAREDEX VA PESSEGO TROPICAL 18L;5202030;800073;CORAL;34;AKZO NOBEL LTDA;30001;TINTA PAREDE
85750;PD PAREDEX VA PESSEGO TROPICAL 3.6L;5202029;800073;CORAL;34;AKZO NOBEL LTDA;30001;TINTA PAREDE
85753;PD PAREDEX VA SOL IPANEMA 18L;5202038;800073;CORAL;34;AKZO NOBEL LTDA;30001;TINTA PAREDE
85757;PD PAREDEX VA VERDE NORONHA 18L;5202044;800073;CORAL;34;AKZO NOBEL LTDA;30001;TINTA PAREDE
85756;PD PAREDEX VA VERDE NORONHA 3.6L;5202043;800073;CORAL;34;AKZO NOBEL LTDA;30001;TINTA PAREDE
85752;PD PAREDEX VA VERMELHO FARROUPILHA 18L;5202036;800073;CORAL;34;AKZO NOBEL LTDA;30001;TINTA PAREDE
85519;PEDRA NATURAL DUBAI BALDE 23KG INOVE;108339;800060;DÁVILA  INOVE;11000432;MARTELENA ALMEIDA INDUSTRIA E COMERCIO DE TINTAS EIRELI;30023;TEXTURA
85520;PEDRA NATURALIBIZA BALDE 23KG INOVE;40006.0092.BD23;800060;DÁVILA  INOVE;80000531;G&A OESTE INDUSTRIA DE TINTAS LTDA;30023;TEXTURA
22984;PEDRA SANITARIA;1,78966E+13;999999;.;452;LIMA & PERGHER INDUSTRIAL E COMERCIO;999999;GRUPO CONVERSAO
85523;PEDRAS NATURAIS ACO CORTEN BALDE 20KG INOVE;117623;800060;DÁVILA  INOVE;11000432;MARTELENA ALMEIDA INDUSTRIA E COMERCIO DE TINTAS EIRELI;30035;PEDRAS NATURAIS
87168;PEDRAS NATURAIS ATACAMA BALDE 20KG MISTERCRYL;6318;800113;MISTERCRYL;11000468;DURACOLOR INDUSTRIA E COMERCIO DE TINTAS;30023;TEXTURA
85524;PEDRAS NATURAIS BARCELONA BALDE 20KG INOVE;117628;800060;DÁVILA  INOVE;11000432;MARTELENA ALMEIDA INDUSTRIA E COMERCIO DE TINTAS EIRELI;30035;PEDRAS NATURAIS
87163;PEDRAS NATURAIS CASTELLATO BALDE 20KG MISTERCRYL;;800113;MISTERCRYL;11000468;DURACOLOR INDUSTRIA E COMERCIO DE TINTAS;30023;TEXTURA
87169;PEDRAS NATURAIS CITRINO BALDE 20KG MISTERCRYL;5625;800113;MISTERCRYL;11000468;DURACOLOR INDUSTRIA E COMERCIO DE TINTAS;30023;TEXTURA
85525;PEDRAS NATURAIS DUBAI BALDE 20KG INOVE;117625;800060;DÁVILA  INOVE;11000432;MARTELENA ALMEIDA INDUSTRIA E COMERCIO DE TINTAS EIRELI;30035;PEDRAS NATURAIS
85526;PEDRAS NATURAIS FULL BLACK BALDE 20KG INOVE;117624;800060;DÁVILA  INOVE;11000432;MARTELENA ALMEIDA INDUSTRIA E COMERCIO DE TINTAS EIRELI;30035;PEDRAS NATURAIS
85527;PEDRAS NATURAIS IBZA BALDE 20KG INOVE;117626;800060;DÁVILA  INOVE;11000432;MARTELENA ALMEIDA INDUSTRIA E COMERCIO DE TINTAS EIRELI;30035;PEDRAS NATURAIS
87170;PEDRAS NATURAIS JALAPÃO BALDE 20KG MISTERCRYL;5622;800113;MISTERCRYL;11000468;DURACOLOR INDUSTRIA E COMERCIO DE TINTAS;30023;TEXTURA
85528;PEDRAS NATURAIS MADRI BALDE 20KG INOVE;117627;800060;DÁVILA  INOVE;11000432;MARTELENA ALMEIDA INDUSTRIA E COMERCIO DE TINTAS EIRELI;30035;PEDRAS NATURAIS
87164;PEDRAS NATURAIS MARROQUINO BALDE 20KG MISTERCRYL;5623;800113;MISTERCRYL;11000468;DURACOLOR INDUSTRIA E COMERCIO DE TINTAS;30023;TEXTURA
87166;PEDRAS NATURAIS MINERIO BALDE 20KG MISTERCRYL;;800113;MISTERCRYL;11000468;DURACOLOR INDUSTRIA E COMERCIO DE TINTAS;30023;TEXTURA
87167;PEDRAS NATURAIS NANQUIM BALDE 20KG MISTERCRYL;6319;800113;MISTERCRYL;11000468;DURACOLOR INDUSTRIA E COMERCIO DE TINTAS;30023;TEXTURA
87165;PEDRAS NATURAIS ONIX BALDE 20KG MISTERCRYL;5624;800113;MISTERCRYL;11000468;DURACOLOR INDUSTRIA E COMERCIO DE TINTAS;30023;TEXTURA
87171;PEDRAS NATURAIS TURMALINA BALDE 20KG MISTERCRYL;6320;800113;MISTERCRYL;11000468;DURACOLOR INDUSTRIA E COMERCIO DE TINTAS;30023;TEXTURA
23767;PERCEVEJOS LATONADOS 100X1;48973;31;UTILER;295;UTILER - UTILIDADES DE LEITURA E ESCRITA LTDA;999999;GRUPO CONVERSAO
85480;PERFIL PISO-PAREDE TECNO 9 1,8 M CAIXA COM 6 PECAS;7965644;999999;.;11000436;EUCATEX INDUSTRIA E COMERCIO LTDA;999999;GRUPO CONVERSAO
85479;PERFIL T TECNO 9 1,8 M CAIXA COM 6 PECAS;7965676;999999;.;11000436;EUCATEX INDUSTRIA E COMERCIO LTDA;999999;GRUPO CONVERSAO
23769;PILHA ALCALINA C/ 4 UNIDADES;55042;31;UTILER;522;DJF Comercial de Papelaria Ltda. - ME;999999;GRUPO CONVERSAO
87366;PILHA ALCALINA PALITO AA C/ 2 UNIDADES;175331;31;UTILER;11000474;OMNI COMERCIO E SERVIÇOS LTDA;999999;GRUPO CONVERSAO
23768;PILHA ALCALINA PALITO AAA C/ 2 UNIDADES;175323;31;UTILER;11000474;OMNI COMERCIO E SERVIÇOS LTDA;999999;GRUPO CONVERSAO
23528;PINCEL ATOMICO 1100P PILOT AZUL;173770;100010;PILOT;11000474;OMNI COMERCIO E SERVIÇOS LTDA;999999;GRUPO CONVERSAO
23529;PINCEL ATOMICO 1100P PILOT PRETO;173789;100010;PILOT;11000474;OMNI COMERCIO E SERVIÇOS LTDA;999999;GRUPO CONVERSAO
83876;PINCEL ATOMICO 1100P PILOT VERMELHO;173797;100010;PILOT;11000474;OMNI COMERCIO E SERVIÇOS LTDA;999999;GRUPO CONVERSAO
23527;PINCEL MARCA TEXTO MASTERPRINT AMARELO;205591;800121;MASTERPRINT;11000474;OMNI COMERCIO E SERVIÇOS LTDA;999999;GRUPO CONVERSAO
23571;PINCEL MARCADOR P/ VIDRO - GIZ LIQUIDO NEWPEN ROSA;24186;31;UTILER;522;DJF Comercial de Papelaria Ltda. - ME;999999;GRUPO CONVERSAO
23572;PINCEL MARCADOR P/ VIDRO WINDOW MARKER AMARELO;57034;31;UTILER;522;DJF Comercial de Papelaria Ltda. - ME;999999;GRUPO CONVERSAO
21132;PINO FEMEA PARA ENGATE RAPIDO PURFLEX;007M;999999;.;179;INDUSTRIA DE LIXADORES PURPER LTDA;20028;APLICADORES / ADAPTADORES / ENGATES / SUPORTES
84878;PISO CERÂMICO EXTRA 45X45 PEI - 3;2;999999;.;99999999;FORNECEDOR CONVERSAO;999999;GRUPO CONVERSAO
86915;PISO ESTRADO MODULAR PLASTICO EM PP 33X33CM PRETO;6565;800100;TRIDECK;11000457;ALINE RAACK ALVES;50002;PISO MODULAR
86916;PISO ESTRADO MODULAR PLASTICO EM PP 33X33CM VERMELHO;CFOP6108;800100;TRIDECK;11000457;ALINE RAACK ALVES;50002;PISO MODULAR
86917;PISO ESTRADO MODULAR RAMPA ACAB. MACHO PLASTICO EM PP 33X33CM PRETO;51616;800100;TRIDECK;11000457;ALINE RAACK ALVES;50002;PISO MODULAR
84549;PISO MODULAR FLOOR;1;999999;.;11000414;MODULAR FLOOR INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO;20028;APLICADORES / ADAPTADORES / ENGATES / SUPORTES
20090;PISSETA POLIETILENO CAPACIDADE 1000ML;329;800088;PROLAB;43;J.PROLAB IND. E COM. DE PRODUTOS PARA LABORATORIO;20028;APLICADORES / ADAPTADORES / ENGATES / SUPORTES
84918;PISTOLA  HIGH TECH MOD. 6000G 1.4MM EURO TECHNIKER;6000-14G;999999;.;92;EURO TECHNIKER COM. IMP. E EXP. DE EQUIP. IND. LTD;20023;PISTOLAS
86984;PISTOLA AR DIRETO MODELO 90 USO GERAL ARPREX;10115000;800112;ARPREX;11000467;EQUIPAMENTOS PARA PINTURA MAJAM LTDA - EM RECUPERACAO JUDICI;20058;OUTRAS FERRAMENTAS / EQUIPAMENTOS
22138;PISTOLA DE APLICAÇÃO PBA;HB004833081;4;3M;36;3M DO BRASIL LTDA;20023;PISTOLAS
23866;PISTOLA DE GRAVIDADE W-400 BELLARIA 1.30MM;W-400-134G;20;ANEST;11000396;AIRZAP - ANEST IWATA IND. E COM. LTDA;20023;PISTOLAS
23618;PISTOLA DE GRAVIDADE W-400 BELLARIA 1.4MM;W-400-144G;20;ANEST;11000396;AIRZAP - ANEST IWATA IND. E COM. LTDA;20023;PISTOLAS
87276;PISTOLA DE PINTURA ELETRICA HVLP 1.8MM 450W 220V PDR;E545 220V;800056;PDR;11000416;BERLINER DO BRASIL MOTORES LTDA;20023;PISTOLAS
87283;PISTOLA DE PINTURA ELETRICA SH201 1.8MM 600W 220V STONE HAMMER;86759;100020;STONE HAMMER;80000529;CARLOS VITOR BAQUIAO MARTINS LTDA;20023;PISTOLAS
85189;PISTOLA DE PINTURA GRAV. HVLP 1.4MM PDR;PRO-550 1.4;800056;PDR;11000416;BERLINER DO BRASIL MOTORES LTDA;20023;PISTOLAS
87252;PISTOLA DE PINTURA GRAV. HVMP 1.2MM 600ML COPO PRETO PDR;PRO531P;800056;PDR;11000416;BERLINER DO BRASIL MOTORES LTDA;20023;PISTOLAS
85086;PISTOLA DE PINTURA GRAV. HVMP 1.7MM PDR;PRO-550 1.7;800056;PDR;11000416;BERLINER DO BRASIL MOTORES LTDA;20023;PISTOLAS
86936;PISTOLA DE PINTURA PININFARINA LS-400ETS 1.30 ENTECH HLVP ANEST IWATA;LS-400-ETS13-SI;20;ANEST;11000396;AIRZAP - ANEST IWATA IND. E COM. LTDA;20023;PISTOLAS
129;PISTOLA DE PINTURA PININFARINA WS-400-SR2 HD CLEAR 1.3 DIGITAL ANEST I;WS-400-SR2D-13HD;20;ANEST;11000396;AIRZAP - ANEST IWATA IND. E COM. LTDA;20023;PISTOLAS
87033;PISTOLA DE PINTURA PININFARINA WS-400HD 1.40 CLEAR ANEST IWATA;WS-400-1401CHS1;20;ANEST;11000396;AIRZAP - ANEST IWATA IND. E COM. LTDA;20023;PISTOLAS
85699;PISTOLA DE PINTURA PRO-557 GRAV. HVLP 1.3MM PDR;PRO-557;800056;PDR;11000416;BERLINER DO BRASIL MOTORES LTDA;20023;PISTOLAS
87254;PISTOLA DE PINTURA PSG 2 PN26852 3M;HB004839310;4;3M;36;3M DO BRASIL LTDA;20023;PISTOLAS
86996;PISTOLA DE PINTURA PSG PN26832 3M;HB004701262;4;3M;36;3M DO BRASIL LTDA;20023;PISTOLAS
84716;PISTOLA EGO CARBONIO HVLP 1.0 WALCOM;712010;6;MAXI RUBBER;11000387;MAXI RUBBER INDUSTRIAS QUIMICAS LTDA;20023;PISTOLAS
84818;PISTOLA EMBORRACHAMENTO PDR;PRO522;800056;PDR;11000416;BERLINER DO BRASIL MOTORES LTDA;20023;PISTOLAS
87296;PISTOLA GENESI CARBONIO 360 EVO HTE CLEAR 1.3MM WALCOM;;6;MAXI RUBBER;11000387;MAXI RUBBER INDUSTRIAS QUIMICAS LTDA;20023;PISTOLAS
20999;PISTOLA GENESI GEO 1.3 C/ MANOMETRO ANALOGICO WALCOM;W083013;6;MAXI RUBBER;29;MAXI RUBBER INDUSTRIAS QUIMICAS LTDA;20023;PISTOLAS
23753;PISTOLA P/ APLICAÇÃO DE SPRAY USO GERAL PURPLEX;132;48;PURPLEX;179;INDUSTRIA DE LIXADORES PURPER LTDA;20023;PISTOLAS
87319;PISTOLA PARA TEXTURA 4.0MM/6.0MM/8.0MM PRO-523 PDR;PRO523;800056;PDR;11000416;BERLINER DO BRASIL MOTORES LTDA;20023;PISTOLAS
21047;PISTOLA PRIMER HG09 3M;HC000619706;4;3M;36;3M DO BRASIL LTDA;20023;PISTOLAS
22935;PISTOLA ROLOC 2 PN33577 3M;HB004495220;4;3M;36;3M DO BRASIL LTDA;20023;PISTOLAS
165;PISTOLA SLIM 1.7 X-LIGHT HTE S/MAN WALCOM;822017;6;MAXI RUBBER;11000416;BERLINER DO BRASIL MOTORES LTDA;20023;PISTOLAS
23943;PISTOLA SLIM HTE X-LIGHT 1.9 WALCOM;822019;6;MAXI RUBBER;29;MAXI RUBBER INDUSTRIAS QUIMICAS LTDA;20023;PISTOLAS
85289;PISTOLA SLIM HVLP 1.3 WALCOM;10060.13;6;MAXI RUBBER;29;MAXI RUBBER INDUSTRIAS QUIMICAS LTDA;20023;PISTOLAS
20561;PISTOLA SLIM HVLP 1.7 WALCOM;10060.17;999999;.;29;MAXI RUBBER INDUSTRIAS QUIMICAS LTDA;999999;GRUPO CONVERSAO
23837;PISTOLA SLIM X-LIGHT HTE/HALO 1.3 WALCOM;822013;6;MAXI RUBBER;11000387;MAXI RUBBER INDUSTRIAS QUIMICAS LTDA;20023;PISTOLAS
85412;PISTOLA SLIM XLIGHT HVLP 1.7 WALCOM;833017;6;MAXI RUBBER;29;MAXI RUBBER INDUSTRIAS QUIMICAS LTDA;20023;PISTOLAS
83878;PLACA DE ISOPOR BRANCO;16826;31;UTILER;522;DJF Comercial de Papelaria Ltda. - ME;999999;GRUPO CONVERSAO
83914;PLACA SINALIZADORA PISO MOHADO;2172;31;UTILER;452;LIMA & PERGHER INDUSTRIAL E COMERCIO;999999;GRUPO CONVERSAO
83917;PLASTICO ACP A4 4 FUROS MEDIO 24X1;171069;31;UTILER;11000474;OMNI COMERCIO E SERVIÇOS LTDA;999999;GRUPO CONVERSAO
87375;PN33647 FILTRO EXTRATORA 2/CX;HB004727770;4;3M;36;3M DO BRASIL LTDA;20058;OUTRAS FERRAMENTAS / EQUIPAMENTOS
87376;PN33648 BOLSA DO FILTRO;HB004727804;4;3M;36;3M DO BRASIL LTDA;20058;OUTRAS FERRAMENTAS / EQUIPAMENTOS
84872;PNEU PRETINHO 1,5L VONIXX;2008030;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
24297;PNEU PRETINHO 5L VONIXX;2008029;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
86934;POLIDOR DE ALUMINIO 150G AUTO AMERICA;304556003;17;AUTO AMERICA;30;AUTOAMERICA IMP.EXP. DE PROD. AUTO. LTDA;20005;MASSA DE POLIR
23731;POLIDOR DE METAIS 100GRS PEROLA;200709;47;PEROLA;475;INDUSTRIA E COMERCIO DE POLIDORES PEROLA LTDA;20018;LÍQUIDOS P/ POLIMENTO 
84738;POLIDOR LUSTRO ETAPA 3 500ML NORTON;78072705103;11;NORTON;21;SAINT- GOBAIN DO BRASIL PROD. IND. E CONSTR. LTDA;20018;LÍQUIDOS P/ POLIMENTO 
10073;POLIDOR PREMIUM 1KG 3M;HB004065502;4;3M;36;3M DO BRASIL LTDA;20005;MASSA DE POLIR
83892;POLIDOR SUPER BRILHO ETAPA 4 500ML NORTON;78072705105;11;NORTON;21;SAINT- GOBAIN DO BRASIL PROD. IND. E CONSTR. LTDA;20018;LÍQUIDOS P/ POLIMENTO 
23749;POLIDOR ULTRA STEP 1 LIQUID ICE 500ML NORTON;78072708894;11;NORTON;21;SAINT- GOBAIN DO BRASIL PROD. IND. E CONSTR. LTDA;20006;CERA  / LIMPEZA /  POLIMENTO VEICULAR
84737;POLIDOR ULTRA STEP 2 LIQUID ICE 500ML NORTON;78072708895;11;NORTON;21;SAINT- GOBAIN DO BRASIL PROD. IND. E CONSTR. LTDA;20018;LÍQUIDOS P/ POLIMENTO 
84739;POLIDOR WAX CERA 500ML NORTON;78072705106;11;NORTON;21;SAINT- GOBAIN DO BRASIL PROD. IND. E CONSTR. LTDA;20018;LÍQUIDOS P/ POLIMENTO 
85506;POLITRIZ ROTO ORBITAL 15MM 230V PN34112 3M;HB004788434;4;3M;36;3M DO BRASIL LTDA;20024;LIXADEIRAS
84769;PONTEIRA DE 01 PONTA BAND;;999999;.;71;BAND EQUIPAMENTOS E MAQUINAS REPUXADORAS LTDA EPP;20028;APLICADORES / ADAPTADORES / ENGATES / SUPORTES
84811;PORCELANATO LIQUIDO EPOXI ECOLUX AMARELO SEGURANCA 5Y8/12 3,6L BRASILU;BT 840205102;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40002;EPOXI
84805;PORCELANATO LIQUIDO EPOXI ECOLUX AZUL DEL REY 3,6L BRASILUX;BT 840320002;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40002;EPOXI
85260;PORCELANATO LIQUIDO EPOXI ECOLUX AZUL DEL REY 3,6L BRASILUX;SB 840320002;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40002;EPOXI
84809;PORCELANATO LIQUIDO EPOXI ECOLUX AZUL FRANCA 3,6L BRASILUX;BT 840302702;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40002;EPOXI
85261;PORCELANATO LIQUIDO EPOXI ECOLUX AZUL PROFUNDO 3,6L BRASILUX;SB 840332802;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40002;EPOXI
84806;PORCELANATO LIQUIDO EPOXI ECOLUX BRANCO NEVE 3,6L BRASILUX;BT 840503002;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40002;EPOXI
87281;PORCELANATO LIQUIDO EPOXI ECOLUX CINZA CLARO N6.5 3,6L BRASILUX;SB 840601702;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40002;EPOXI
85242;PORCELANATO LIQUIDO EPOXI ECOLUX CINZA CLARO N6.5 3,6L BRASILUX;BT 840601702;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40002;EPOXI
84810;PORCELANATO LIQUIDO EPOXI ECOLUX CINZA ESCURO N3.5 3,6L BRASILUX;BT 840601402;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40002;EPOXI
83848;PORTA LAPIS SIMPLES;59334;31;UTILER;522;DJF Comercial de Papelaria Ltda. - ME;999999;GRUPO CONVERSAO
83998;PORTA MOEDAS;58860;31;UTILER;522;DJF Comercial de Papelaria Ltda. - ME;999999;GRUPO CONVERSAO
24217;PRANCHETA MDF OFICIO PRENDEDOR METAL 8289 STALO;138398;100008;STALO;11000474;OMNI COMERCIO E SERVIÇOS LTDA;999999;GRUPO CONVERSAO
251;PRATA ESCUNA WEG-21,94-ST;12259341;999999;.;99999999;FORNECEDOR CONVERSAO;20002;TINTAS POLIÉSTER
21005;PRATA POLARIS MET GM 06 - POL-21,94-ST;302.00105.04;999999;.;99999999;FORNECEDOR CONVERSAO;20002;TINTAS POLIÉSTER
20279;PRETO FOSCO VINILICO 600ML ANJO;021642-56;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;20045;PRETO FOSCO VINÍLICO
21039;PRETO FOSCO VINILICO 600ML LAZZURIL;05.00.00049-016;3;SHERWIN WILLIAMS;35;SHERWIN - WILLIAMS DO BRASIL IND. E COM. LTDA;20045;PRETO FOSCO VINÍLICO
9848;PRETO LISZT PU-21,94-ST;CPU-205.04;999999;.;99999999;FORNECEDOR CONVERSAO;20002;TINTAS POLIÉSTER
87241;PRIMER 0,9KG RHODOPAS;556;800138;RHODOPAS;156;PRODESIVO INDUSTRIA E COMERCIO LTDA;30002;IMPERMEABILIZANTES
22454;PRIMER 2K-30 WEG-21,94-ST;15380092;999999;.;99999999;FORNECEDOR CONVERSAO;20035;PRIMER AUTOMOTIVO
87242;PRIMER 3,6KG RHODOPAS;752;800138;RHODOPAS;156;PRODESIVO INDUSTRIA E COMERCIO LTDA;30002;IMPERMEABILIZANTES
21808;PRIMER 5100 CINZA MEDIO 3L WANDA-21,46-ST;545868;1;WANDA;34;AKZO NOBEL LTDA;20035;PRIMER AUTOMOTIVO
86883;PRIMER ASFALTICO BASE AGUA 3,6LT VEDACIT;121833;800098;VEDACIT;11000455;OTTO BAUMGART IND E COM S/A;30002;IMPERMEABILIZANTES
86884;PRIMER ASFALTICO BASE AGUA 900ML VEDACIT;121908;800098;VEDACIT;11000455;OTTO BAUMGART IND E COM S/A;30002;IMPERMEABILIZANTES
24182;PRIMER CLASSIC BRANCO 3L SIKKENS-21,46-ST;584673;8;SIKKENS;34;AKZO NOBEL LTDA;20035;PRIMER AUTOMOTIVO
23925;PRIMER CLASSIC CINZA CLARO 1L SIKKENS-21,94-ST;574404;8;SIKKENS;34;AKZO NOBEL LTDA;20035;PRIMER AUTOMOTIVO
23926;PRIMER CLASSIC CINZA CLARO 3L SIKKENS-21,46-ST;574403;8;SIKKENS;34;AKZO NOBEL LTDA;20035;PRIMER AUTOMOTIVO
23397;PRIMER CLASSIC FAST 3L SIKKENS-21,94-ST;529775;8;SIKKENS;534;AKZO NOBEL LTDA;20035;PRIMER AUTOMOTIVO
21861;PRIMER CLASSIC FAST 900ML SIKKENS-21,46-ST;529774;8;SIKKENS;34;AKZO NOBEL LTDA;20035;PRIMER AUTOMOTIVO
84119;PRIMER EPOXI CINZA UMIDO/UMIDO 2,88L BRASILUX;PR 330686023;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40002;EPOXI
84118;PRIMER EPOXI VERMELHO OXIDO UMIDO/UMIDO 2,88L BRASILUX;PR 332314523;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40002;EPOXI
86;PRIMER FOSFATIZANTE ANTICORROSIVO 2:1 0,600ML SKY-21,94-ST;1,40005E+11;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20035;PRIMER AUTOMOTIVO
21439;PRIMER HS PU 511 750ML MAXI RUBBER;2MG010;6;MAXI RUBBER;11000387;MAXI RUBBER INDUSTRIAS QUIMICAS LTDA;20035;PRIMER AUTOMOTIVO
24247;PRIMER KP350 PU 5:1 750ML LAZZURIL;05.30.KP350-276;3;SHERWIN WILLIAMS;35;SHERWIN - WILLIAMS DO BRASIL IND. E COM. LTDA;20035;PRIMER AUTOMOTIVO
21436;PRIMER KROLAC P512/I.401 PU 720ML ROBERLO;602794;39;ROBERLO;91;ROBERLO DO BRASIL LTDA;20035;PRIMER AUTOMOTIVO
10123;PRIMER MULTIFILL AUTOCOLOR PPG;PM01.04;61;AUTOCOLOR;9;PPG INDUSTRIAL DO BRASIL TINTAS E VERNIZES LTDA;20035;PRIMER AUTOMOTIVO
20231;PRIMER P-8225A LATA 940ML 3M;H0001916560;4;3M;36;3M DO BRASIL LTDA;20035;PRIMER AUTOMOTIVO
87262;PRIMER P/ PEDRAS NATURAIS AREIA BALDE 16L MISTERCRYL;6315;800113;MISTERCRYL;11000468;DURACOLOR INDUSTRIA E COMERCIO DE TINTAS;30023;TEXTURA
87265;PRIMER P/ PEDRAS NATURAIS AREIA GL 3,6L MISTERCRYL;;800113;MISTERCRYL;11000468;DURACOLOR INDUSTRIA E COMERCIO DE TINTAS;30023;TEXTURA
87257;PRIMER P/ PEDRAS NATURAIS CASTELLATO BALDE 16L MISTERCRYL;;800113;MISTERCRYL;11000468;DURACOLOR INDUSTRIA E COMERCIO DE TINTAS;30023;TEXTURA
87264;PRIMER P/ PEDRAS NATURAIS CASTELLATO GL 3,6L MISTERCRYL;;800113;MISTERCRYL;11000468;DURACOLOR INDUSTRIA E COMERCIO DE TINTAS;30023;TEXTURA
87263;PRIMER P/ PEDRAS NATURAIS CINZA CHUMBO BALDE 16L MISTERCRYL;;800113;MISTERCRYL;11000468;DURACOLOR INDUSTRIA E COMERCIO DE TINTAS;30023;TEXTURA
87266;PRIMER P/ PEDRAS NATURAIS CINZA CHUMBO GL 3,6L MISTERCRYL;6398;800113;MISTERCRYL;11000468;DURACOLOR INDUSTRIA E COMERCIO DE TINTAS;30023;TEXTURA
87304;PRIMER P/ PEDRAS NATURAIS CINZA GL 3,6L MISTERCRYL;6539;800113;MISTERCRYL;11000468;DURACOLOR INDUSTRIA E COMERCIO DE TINTAS;30023;TEXTURA
9771;PRIMER P81 800ML LAZZURIL;05.30.00P81-280;3;SHERWIN WILLIAMS;35;SHERWIN - WILLIAMS DO BRASIL IND. E COM. LTDA;20035;PRIMER AUTOMOTIVO
24175;PRIMER PU BRANCO 8:1+END81 0,900ML SKY-21,94-ST;124578;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20035;PRIMER AUTOMOTIVO
24176;PRIMER PU CINZA 8:1 + ENDURECEDOR 81 900ML SKY;326598;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20035;PRIMER AUTOMOTIVO
24177;PRIMER PU PRETO 8:1+END81 0,900ML SKY-21,94-ST;951753;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20035;PRIMER AUTOMOTIVO
85529;PRIMER REVESTIMENTO AÇO CORTEN 3,6LT INOVE;117637;800060;DÁVILA  INOVE;11000432;MARTELENA ALMEIDA INDUSTRIA E COMERCIO DE TINTAS EIRELI;30035;PEDRAS NATURAIS
